race_id,year,circuit_id,is_street_circuit,lap_number,total_laps,status_sc_active,status_vsc_active,num_cars_running,min_gap_between_any_cars,num_pairs_gap_lt_1s,num_pitstops_last_1_lap,avg_tyre_age_laps,air_temperature,humidity,pressure,rainfall,track_temperature,wind_speed,label_sc_next_lap
2023_MONZA_R,2023,MONZA,0,43,52,0,0,18,0.027,3,0,20.684,30.2,39,1000.2,0,42.5,1.6,0
2023_MONZA_R,2023,MONZA,0,44,52,0,0,18,0.101,4,0,21.684,30,40,1000.2,0,41.7,0.8,0
2023_MONZA_R,2023,MONZA,0,45,52,0,0,18,0.059,4,0,22.684,30,40,1000.2,0,41.7,1.1,0
2023_MONZA_R,2023,MONZA,0,46,52,0,0,18,0.059,4,0,23.684,30,41,1000.2,0,41.8,1.6,0
2023_MONZA_R,2023,MONZA,0,47,52,0,0,18,0.395,2,0,24.684,30,41,1000.2,0,41.2,1.1,0
2023_MONZA_R,2023,MONZA,0,48,52,0,0,18,0.028,4,0,25.684,30,42,1000.2,0,41.2,1.2,0
2023_MONZA_R,2023,MONZA,0,49,52,0,0,18,0.088,5,0,26.684,30,41,1000.2,0,41,1.2,0
2023_MONZA_R,2023,MONZA,0,50,52,0,0,18,0.185,4,0,27.684,30,41,1000.2,0,40.8,1.6,0
2023_MONZA_R,2023,MONZA,0,51,52,0,0,18,0,4,0,30.118,30,41,1000.2,0,40.8,1.7,0
2023_MONZA_R,2023,MONZA,0,52,52,0,0,16,0,15,0,55,30,41,1000.2,0,40.8,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,1,63,0,0,19,0,18,0,1.158,29.4,77,1010.2,0,35,0.6,0
2023_SINGAPORE_R,2023,SINGAPORE,1,2,63,0,0,18,0.051,10,1,2.158,29.8,72,1008.7,0,37.2,1.7,1
2023_SINGAPORE_R,2023,SINGAPORE,1,3,63,0,0,18,0.029,8,0,3.053,29.9,72,1008.7,0,37.3,2,1
2023_SINGAPORE_R,2023,SINGAPORE,1,4,63,0,0,18,0.016,7,0,4.053,29.9,71,1008.7,0,37.2,1.7,1
2023_SINGAPORE_R,2023,SINGAPORE,1,5,63,0,0,18,0.02,9,0,5.053,29.9,71,1008.7,0,37,1.2,1
2023_SINGAPORE_R,2023,SINGAPORE,1,6,63,0,0,18,0.12,6,0,6.053,30,72,1008.9,0,36.8,1.5,1
2023_SINGAPORE_R,2023,SINGAPORE,1,7,63,0,0,18,0.282,7,0,7.053,30,71,1008.9,0,36.8,1.6,1
2023_SINGAPORE_R,2023,SINGAPORE,1,8,63,0,0,18,0.057,4,0,8.053,30,72,1008.9,0,36.5,1.7,1
2023_SINGAPORE_R,2023,SINGAPORE,1,9,63,0,0,18,0.017,5,0,9.053,30,73,1009,0,36.6,1.7,1
2023_SINGAPORE_R,2023,SINGAPORE,1,10,63,0,0,18,0.129,4,0,10.053,30,73,1009,0,36.8,1.6,1
2023_SINGAPORE_R,2023,SINGAPORE,1,11,63,0,0,18,0.169,5,0,11.053,30,72,1009,0,36.8,1.1,1
2023_SINGAPORE_R,2023,SINGAPORE,1,12,63,0,0,18,0.04,6,0,12.053,30,72,1009,0,36.8,1.5,1
2023_SINGAPORE_R,2023,SINGAPORE,1,13,63,0,0,18,0.709,4,0,13.053,30.1,72,1009,0,36.6,1.5,1
2023_SINGAPORE_R,2023,SINGAPORE,1,14,63,0,0,18,0.014,5,0,14.053,30.1,72,1009,0,36.4,1.2,1
2023_SINGAPORE_R,2023,SINGAPORE,1,15,63,0,0,18,0.095,4,0,15.053,30.1,72,1009,0,36.4,1.6,1
2023_SINGAPORE_R,2023,SINGAPORE,1,16,63,0,0,18,0.747,1,0,16.053,30.1,72,1009,0,36.5,1.5,1
2023_SINGAPORE_R,2023,SINGAPORE,1,17,63,0,0,18,0.859,5,0,17.053,30.1,73,1009,0,36.5,1.2,1
2023_SINGAPORE_R,2023,SINGAPORE,1,18,63,0,0,18,0.011,4,0,18.053,30,73,1009,0,36.4,1.3,1
2023_SINGAPORE_R,2023,SINGAPORE,1,19,63,0,0,18,0.035,4,1,19.053,30,73,1009.2,0,36.3,1.5,1
2023_SINGAPORE_R,2023,SINGAPORE,1,20,63,1,0,18,0.042,2,14,19.053,30,72,1009.2,0,36.2,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,21,63,1,0,18,0.525,3,0,5.263,30,72,1009.2,0,36.4,1.2,0
2023_SINGAPORE_R,2023,SINGAPORE,1,22,63,0,0,18,0.033,13,0,6.263,29.9,72,1009.2,0,36,1.2,0
2023_SINGAPORE_R,2023,SINGAPORE,1,23,63,0,0,18,0.005,13,0,7.263,29.9,72,1009.2,0,36.1,1.5,0
2023_SINGAPORE_R,2023,SINGAPORE,1,24,63,0,0,18,0.046,11,0,8.263,29.9,72,1009.2,0,35.9,1.8,0
2023_SINGAPORE_R,2023,SINGAPORE,1,25,63,0,0,18,0.061,8,0,9.263,29.9,72,1009.2,0,36,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,26,63,0,0,18,0.012,10,0,10.263,29.9,72,1009.2,0,36.2,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,27,63,0,0,18,0.085,8,0,11.263,30,72,1009.2,0,36.1,1.5,0
2023_SINGAPORE_R,2023,SINGAPORE,1,28,63,0,0,18,0.043,8,0,12.263,30,73,1009.2,0,35.7,1.3,0
2023_SINGAPORE_R,2023,SINGAPORE,1,29,63,0,0,18,0.021,6,0,13.263,30,74,1009.4,0,35.9,1,0
2023_SINGAPORE_R,2023,SINGAPORE,1,30,63,0,0,18,0.088,6,0,14.263,30,74,1009.5,0,35.9,0.8,0
2023_SINGAPORE_R,2023,SINGAPORE,1,31,63,0,0,18,0.013,8,0,15.263,30,74,1009.5,0,35.9,0.8,0
2023_SINGAPORE_R,2023,SINGAPORE,1,32,63,0,0,18,0.028,8,0,16.263,30,74,1009.4,0,35.9,0.8,0
2023_SINGAPORE_R,2023,SINGAPORE,1,33,63,0,0,18,0.058,4,0,17.263,30,74,1009.4,0,35.9,1.3,0
2023_SINGAPORE_R,2023,SINGAPORE,1,34,63,0,0,18,0.277,7,0,18.263,30,74,1009.5,0,35.9,1.5,0
2023_SINGAPORE_R,2023,SINGAPORE,1,35,63,0,0,18,0.3,8,0,19.263,30,74,1009.5,0,35.5,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,36,63,0,0,18,0.776,6,0,20.263,29.9,74,1009.5,0,35.5,1.8,0
2023_SINGAPORE_R,2023,SINGAPORE,1,37,63,0,0,18,0.121,6,0,21.263,29.9,74,1009.7,0,35.3,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,38,63,0,0,18,0.002,5,0,22.263,29.8,74,1009.7,0,35.5,2.2,0
2023_SINGAPORE_R,2023,SINGAPORE,1,39,63,0,0,18,0.236,6,1,23.263,29.7,75,1009.7,0,35.5,1.8,0
2023_SINGAPORE_R,2023,SINGAPORE,1,40,63,0,0,18,0.071,6,2,22.211,29.7,74,1009.7,0,35.5,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,41,63,0,0,18,0.108,4,0,19,29.8,75,1009.7,0,35.5,1.8,0
2023_SINGAPORE_R,2023,SINGAPORE,1,42,63,0,0,18,0.689,6,0,20,29.8,74,1009.9,0,35.3,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,43,63,0,0,18,0.234,2,3,20.889,29.8,74,1009.9,0,35.3,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,44,63,0,1,17,0.232,2,3,18.167,29.7,75,1009.9,0,35.3,2.2,0
2023_SINGAPORE_R,2023,SINGAPORE,1,45,63,0,0,17,0.31,2,0,15.278,29.6,74,1009.9,0,35.1,2.5,0
2023_SINGAPORE_R,2023,SINGAPORE,1,46,63,0,0,17,1.133,0,0,16.278,29.6,74,1009.9,0,35,2.4,0
2023_SINGAPORE_R,2023,SINGAPORE,1,47,63,0,0,17,1.119,0,0,17.278,29.5,75,1009.9,0,34.9,2.2,0
2023_SINGAPORE_R,2023,SINGAPORE,1,48,63,0,0,17,1.001,0,0,18.278,29.5,75,1009.9,0,34.9,1.6,0
2023_SINGAPORE_R,2023,SINGAPORE,1,49,63,0,0,17,0.392,2,0,19.278,29.5,75,1010,0,35,1.8,0
2023_SINGAPORE_R,2023,SINGAPORE,1,50,63,0,0,17,0.677,2,0,20.278,29.6,75,1010,0,35.2,1.2,0
2023_SINGAPORE_R,2023,SINGAPORE,1,51,63,0,0,17,0.731,3,0,21.278,29.6,75,1010,0,35.2,1.8,0
2023_SINGAPORE_R,2023,SINGAPORE,1,52,63,0,0,17,0.102,3,0,22.882,29.7,75,1010,0,35.3,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,53,63,0,0,16,0.359,5,0,23.882,29.6,75,1010,0,34.8,2,0
2023_SINGAPORE_R,2023,SINGAPORE,1,54,63,0,0,16,0.16,2,0,24.882,29.6,75,1010,0,34.6,1.5,0
2023_SINGAPORE_R,2023,SINGAPORE,1,55,63,0,0,16,0.638,2,0,25.882,29.5,76,1010,0,34.8,1.8,0
2023_SINGAPORE_R,2023,SINGAPORE,1,56,63,0,0,16,0.07,3,0,26.882,29.5,76,1010,0,34.8,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,57,63,0,0,16,0.535,5,0,27.882,29.6,76,1010,0,34.8,2,0
2023_SINGAPORE_R,2023,SINGAPORE,1,58,63,0,0,16,0.296,6,0,28.882,29.5,76,1010.2,0,34.9,2,0
2023_SINGAPORE_R,2023,SINGAPORE,1,59,63,0,0,16,0.132,4,0,29.882,29.5,76,1010.2,0,35,2,0
2023_SINGAPORE_R,2023,SINGAPORE,1,60,63,0,0,16,0.027,5,0,30.882,29.5,76,1010.2,0,35.1,1.8,0
2023_SINGAPORE_R,2023,SINGAPORE,1,61,63,0,0,16,0.196,4,0,31.882,29.5,76,1010,0,34.9,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,62,63,0,0,16,0.251,4,0,33.813,29.5,76,1010,0,34.9,1.7,0
2023_SINGAPORE_R,2023,SINGAPORE,1,63,63,0,0,3,0,1,0,63,29.5,76,1010.2,0,34.9,2.2,0
2023_SUZUKA_R,2023,SUZUKA,0,1,54,0,0,20,0,19,4,1.3,26.9,49,1012.9,0,35.5,2,0
2023_SUZUKA_R,2023,SUZUKA,0,2,54,1,0,20,0.628,5,2,2.1,27.1,41,1013,0,43.6,3,0
2023_SUZUKA_R,2023,SUZUKA,0,3,54,1,0,20,0.665,2,0,3,27.2,42,1013,0,43.7,2.5,0
2023_SUZUKA_R,2023,SUZUKA,0,4,54,0,0,20,0.137,17,0,4,27.1,43,1013,0,43,2.2,0
2023_SUZUKA_R,2023,SUZUKA,0,5,54,0,0,20,0.006,12,1,5,27.2,43,1013,0,42.6,2,0
2023_SUZUKA_R,2023,SUZUKA,0,6,54,0,0,20,0.083,8,1,5.75,27.1,43,1013,0,42.4,2.4,0
2023_SUZUKA_R,2023,SUZUKA,0,7,54,0,0,20,0.036,7,0,6.5,27.1,42,1013,0,43,1.2,0
2023_SUZUKA_R,2023,SUZUKA,0,8,54,0,0,20,0.026,7,1,7.789,27.2,41,1013,0,43.1,1.2,0
2023_SUZUKA_R,2023,SUZUKA,0,9,54,0,0,19,0.085,6,1,8.368,27.1,41,1013,0,42.9,1,0
2023_SUZUKA_R,2023,SUZUKA,0,10,54,0,0,19,0.267,4,2,8.737,27.1,40,1012.9,0,43.5,1.5,0
2023_SUZUKA_R,2023,SUZUKA,0,11,54,0,0,19,0.308,3,1,8.737,27.2,41,1012.7,0,43.3,1.6,0
2023_SUZUKA_R,2023,SUZUKA,0,12,54,0,0,19,0.739,4,2,9,27.3,41,1012.7,0,43.4,1.2,0
2023_SUZUKA_R,2023,SUZUKA,0,13,54,0,0,19,0.179,1,3,9,27.3,41,1012.9,0,43.4,1.2,0
2023_SUZUKA_R,2023,SUZUKA,0,14,54,0,0,19,0.615,2,2,8.632,27.3,41,1012.9,0,43.2,0.8,0
2023_SUZUKA_R,2023,SUZUKA,0,15,54,0,0,19,0.481,2,0,9,27.2,40,1012.7,0,43,1.6,0
2023_SUZUKA_R,2023,SUZUKA,0,16,54,0,0,19,0.415,4,2,10.111,27.3,40,1012.9,0,43.1,1.1,0
2023_SUZUKA_R,2023,SUZUKA,0,17,54,0,0,18,0.051,2,2,9.333,27.3,40,1012.9,0,43,0.8,0
2023_SUZUKA_R,2023,SUZUKA,0,18,54,0,0,18,0.007,5,2,8.444,27.3,42,1012.9,0,42.8,1,0
2023_SUZUKA_R,2023,SUZUKA,0,19,54,0,0,18,0.181,5,0,7.444,27.3,43,1012.9,0,42.5,0.8,0
2023_SUZUKA_R,2023,SUZUKA,0,20,54,0,0,18,0.229,5,0,8.444,27.3,42,1012.9,0,42.3,1,0
2023_SUZUKA_R,2023,SUZUKA,0,21,54,0,0,18,0.353,2,2,9.588,27.3,42,1012.9,0,42.3,1,0
2023_SUZUKA_R,2023,SUZUKA,0,22,54,0,0,17,0.099,2,0,8.882,27.3,42,1012.9,0,40.7,1,0
2023_SUZUKA_R,2023,SUZUKA,0,23,54,0,0,17,0.105,2,0,10.375,27.3,41,1012.9,0,40.5,1.8,0
2023_SUZUKA_R,2023,SUZUKA,0,24,54,0,0,16,0.025,1,1,11.375,27.4,39,1012.9,0,40.2,1.8,0
2023_SUZUKA_R,2023,SUZUKA,0,25,54,0,0,16,0.169,1,2,10.875,27.4,39,1012.9,0,39.6,1,0
2023_SUZUKA_R,2023,SUZUKA,0,26,54,0,0,16,0.858,1,0,10.063,27.4,40,1013,0,39.2,0.5,0
2023_SUZUKA_R,2023,SUZUKA,0,27,54,0,0,16,1.377,0,0,10.867,27.4,41,1013,0,39.1,2.2,0
2023_SUZUKA_R,2023,SUZUKA,0,28,54,0,0,15,0.043,2,1,11.867,27.4,42,1012.9,0,38.2,0.8,0
2023_SUZUKA_R,2023,SUZUKA,0,29,54,0,0,15,0.138,2,1,11.067,27.4,42,1012.9,0,38.2,1.7,0
2023_SUZUKA_R,2023,SUZUKA,0,30,54,0,0,15,1.303,0,1,10.8,27.4,40,1012.9,0,38.4,1.1,0
2023_SUZUKA_R,2023,SUZUKA,0,31,54,0,0,15,1.404,0,1,10.4,27.4,40,1012.9,0,38.4,1,0
2023_SUZUKA_R,2023,SUZUKA,0,32,54,0,0,15,2.065,0,0,10.133,27.4,42,1012.9,0,38.3,1.1,0
2023_SUZUKA_R,2023,SUZUKA,0,33,54,0,0,15,1.931,0,0,11.133,27.4,41,1012.7,0,37.9,1.6,0
2023_SUZUKA_R,2023,SUZUKA,0,34,54,0,0,15,0.541,1,3,12.133,27.3,41,1012.7,0,37.8,1.2,0
2023_SUZUKA_R,2023,SUZUKA,0,35,54,0,0,15,0.254,1,1,9.733,27.2,41,1012.7,0,37.7,1.5,0
2023_SUZUKA_R,2023,SUZUKA,0,36,54,0,0,15,2.685,0,1,9.267,27.3,42,1012.7,0,37.4,1,0
2023_SUZUKA_R,2023,SUZUKA,0,37,54,0,0,15,0.301,1,2,9,27.3,42,1012.7,0,37.4,1.1,0
2023_SUZUKA_R,2023,SUZUKA,0,38,54,0,0,15,0.583,1,1,7.533,27.4,41,1012.7,0,38,0.8,0
2023_SUZUKA_R,2023,SUZUKA,0,39,54,0,0,15,1.581,0,0,7.2,27.3,44,1012.7,0,37.4,2.2,0
2023_SUZUKA_R,2023,SUZUKA,0,40,54,0,0,15,1.049,0,0,8.2,27.3,45,1012.7,0,37,1.7,0
2023_SUZUKA_R,2023,SUZUKA,0,41,54,0,0,15,0.706,2,0,9.2,27.3,44,1012.7,0,37.3,1,0
2023_SUZUKA_R,2023,SUZUKA,0,42,54,0,0,15,0.776,1,0,10.2,27.4,44,1012.7,0,37.2,1.2,0
2023_SUZUKA_R,2023,SUZUKA,0,43,54,0,0,15,0.044,1,0,11.2,27.4,44,1012.7,0,37.4,0.5,0
2023_SUZUKA_R,2023,SUZUKA,0,44,54,0,0,15,0.053,2,0,12.2,27.1,46,1012.7,0,37.1,1.8,0
2023_SUZUKA_R,2023,SUZUKA,0,45,54,0,0,15,0.045,2,0,13.2,27.1,44,1012.7,0,36.9,1.8,0
2023_SUZUKA_R,2023,SUZUKA,0,46,54,0,0,15,0.784,1,0,14.2,27.1,44,1012.9,0,36.9,2.7,0
2023_SUZUKA_R,2023,SUZUKA,0,47,54,0,0,15,0.065,3,0,15.2,27.2,45,1012.9,0,36.7,1.3,0
2023_SUZUKA_R,2023,SUZUKA,0,48,54,0,0,15,0.06,2,0,16.2,27.1,45,1012.9,0,36.8,1.5,0
2023_SUZUKA_R,2023,SUZUKA,0,49,54,0,0,15,0.076,2,0,17.2,27.2,47,1012.9,0,36.6,1.2,0
2023_SUZUKA_R,2023,SUZUKA,0,50,54,0,0,15,0.997,1,0,18.2,27.2,47,1012.9,0,36.6,1.5,0
2023_SUZUKA_R,2023,SUZUKA,0,51,54,0,0,15,0.587,1,0,19.2,27.2,47,1012.9,0,36.7,1.8,0
2023_SUZUKA_R,2023,SUZUKA,0,52,54,0,0,15,0.711,1,0,20.2,27.2,46,1012.9,0,36.8,1.7,0
2023_SUZUKA_R,2023,SUZUKA,0,53,54,0,0,10,0.906,1,0,20.5,27.1,47,1012.7,0,36.5,1.3,0
2023_SUZUKA_R,2023,SUZUKA,0,54,54,0,0,1,0.906,0,0,20.5,27.1,47,1012.7,0,36.5,1.3,0
2023_LUSAIL_S,2023,LUSAIL,0,1,19,0,0,20,0,19,0,4.15,31.2,63,1008,0,35.1,1.7,0
2023_LUSAIL_S,2023,LUSAIL,0,2,19,0,0,19,0.029,18,0,5.15,31.6,60,1008,0,35.7,1.2,1
2023_LUSAIL_S,2023,LUSAIL,0,3,19,0,0,19,0.332,4,0,6.316,31.6,60,1008,0,35.7,1.2,1
2023_LUSAIL_S,2023,LUSAIL,0,4,19,1,0,18,0.005,6,0,7.316,31.6,61,1008,0,36,0.8,1
2023_LUSAIL_S,2023,LUSAIL,0,5,19,1,0,18,0.041,3,0,8.316,31.6,61,1008.2,0,35.6,1.2,1
2023_LUSAIL_S,2023,LUSAIL,0,6,19,0,0,18,0.011,16,0,9.316,31.6,61,1008,0,35.5,0.6,1
2023_LUSAIL_S,2023,LUSAIL,0,7,19,0,0,18,0.182,12,0,10.316,31.6,61,1008,0,35.4,1.1,1
2023_LUSAIL_S,2023,LUSAIL,0,8,19,0,0,18,0.071,9,0,11.316,31.5,61,1008,0,35.6,1.2,1
2023_LUSAIL_S,2023,LUSAIL,0,9,19,0,0,18,0.095,8,0,12.316,31.6,61,1008,0,35.8,0.8,1
2023_LUSAIL_S,2023,LUSAIL,0,10,19,0,0,18,0.053,10,0,13.316,31.6,62,1008,0,35.5,0.8,1
2023_LUSAIL_S,2023,LUSAIL,0,11,19,0,0,18,0,6,3,14.529,31.6,62,1008,0,35.5,0.8,1
2023_LUSAIL_S,2023,LUSAIL,0,12,19,1,0,16,0.2,5,0,13.625,31.6,61,1008,0,36,0.5,0
2023_LUSAIL_S,2023,LUSAIL,0,13,19,1,0,15,0.782,5,0,14.625,31.5,62,1008,0,35.2,1.2,0
2023_LUSAIL_S,2023,LUSAIL,0,14,19,0,0,15,0.01,13,0,15.625,31.4,62,1008,0,35,1.2,0
2023_LUSAIL_S,2023,LUSAIL,0,15,19,0,0,15,0.001,10,0,16.625,31.4,62,1008,0,35,1,0
2023_LUSAIL_S,2023,LUSAIL,0,16,19,0,0,15,0.052,9,0,17.625,31.4,62,1008,0,35,0.8,0
2023_LUSAIL_S,2023,LUSAIL,0,17,19,0,0,15,0.007,7,0,18.625,31.4,62,1008,0,35.3,1.2,0
2023_LUSAIL_S,2023,LUSAIL,0,18,19,0,0,15,0.067,8,0,19.625,31.3,62,1008,0,35.3,1,0
2023_LUSAIL_S,2023,LUSAIL,0,19,19,0,0,15,0.116,5,0,20.625,31.3,61,1008,0,35.1,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,1,58,0,0,19,0,18,1,4.579,30.8,77,1009.7,0,34.8,1.1,0
2023_LUSAIL_R,2023,LUSAIL,0,2,58,1,0,18,0.471,3,0,5.526,31.5,73,1009.9,0,37.6,0.5,0
2023_LUSAIL_R,2023,LUSAIL,0,3,58,1,0,18,0.005,8,4,6.526,31.5,74,1009.9,0,37.3,1,0
2023_LUSAIL_R,2023,LUSAIL,0,4,58,0,0,18,0.055,15,0,6.316,31.5,75,1009.9,0,37.3,0.4,0
2023_LUSAIL_R,2023,LUSAIL,0,5,58,0,0,18,0.02,11,0,7.316,31.5,75,1009.9,0,37.3,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,6,58,0,0,18,0.251,9,0,8.316,31.5,75,1009.9,0,36.8,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,7,58,0,0,18,0.106,7,0,9.316,31.5,75,1009.7,0,37.2,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,8,58,0,0,18,0.179,6,0,10.316,31.4,74,1010,0,37.2,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,9,58,0,0,18,0.251,7,1,11.316,31.5,75,1010,0,36.8,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,10,58,0,0,18,0.142,4,1,11.842,31.4,75,1009.9,0,36.7,0.5,0
2023_LUSAIL_R,2023,LUSAIL,0,11,58,0,0,18,0.033,8,2,12.211,31.5,76,1009.9,0,36.9,1.2,0
2023_LUSAIL_R,2023,LUSAIL,0,12,58,0,0,18,0.124,4,2,11.947,31.4,76,1010,0,36.9,1.2,0
2023_LUSAIL_R,2023,LUSAIL,0,13,58,0,0,18,0.15,6,3,11.316,31.5,76,1009.9,0,36.9,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,14,58,0,0,18,0.004,4,1,9.842,31.5,76,1009.9,0,37,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,15,58,0,0,18,0.069,4,0,9.789,31.5,76,1009.7,0,36.8,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,16,58,0,0,18,0.017,5,0,10.789,31.4,76,1009.9,0,36.7,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,17,58,0,0,18,0.111,8,2,11.789,31.4,77,1010,0,36.9,1.2,0
2023_LUSAIL_R,2023,LUSAIL,0,18,58,0,0,18,0.027,7,2,11.316,31.4,76,1009.9,0,36.4,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,19,58,0,0,18,0.132,4,0,10.421,31.3,76,1009.9,0,36.8,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,20,58,0,0,18,0.161,3,0,11.421,31.3,76,1009.9,0,36.8,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,21,58,0,0,18,0.155,6,4,12.421,31.3,75,1009.7,0,36.9,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,22,58,0,0,18,0.769,3,1,9.632,31.2,75,1009.9,0,36.5,0.5,0
2023_LUSAIL_R,2023,LUSAIL,0,23,58,0,0,18,0.437,2,0,9.947,31.2,75,1009.7,0,36.7,1.1,0
2023_LUSAIL_R,2023,LUSAIL,0,24,58,0,0,18,0.701,3,0,10.947,31.2,75,1009.9,0,36.7,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,25,58,0,0,18,0.137,4,3,11.947,31.2,75,1009.7,0,36.7,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,26,58,0,0,18,0.924,1,3,10.158,31.2,75,1009.9,0,36.5,1.5,0
2023_LUSAIL_R,2023,LUSAIL,0,27,58,0,0,18,0.085,1,2,8.368,31.3,74,1009.7,0,37.1,1,0
2023_LUSAIL_R,2023,LUSAIL,0,28,58,0,0,18,0.382,4,0,7.895,31.3,73,1009.9,0,36.8,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,29,58,0,0,18,0.077,3,0,8.895,31.3,72,1009.7,0,37.1,1.2,0
2023_LUSAIL_R,2023,LUSAIL,0,30,58,0,0,18,0.146,4,0,9.895,31.3,71,1009.7,0,36.9,1.2,0
2023_LUSAIL_R,2023,LUSAIL,0,31,58,0,0,18,0.222,6,2,10.895,31.4,71,1009.9,0,37.2,1.3,0
2023_LUSAIL_R,2023,LUSAIL,0,32,58,0,0,18,1.024,0,1,10.158,31.4,72,1009.7,0,37.2,0.5,0
2023_LUSAIL_R,2023,LUSAIL,0,33,58,0,0,18,0.177,2,0,10.211,31.4,73,1009.9,0,36.5,1.2,0
2023_LUSAIL_R,2023,LUSAIL,0,34,58,0,0,18,0.302,3,1,11.211,31.4,73,1009.7,0,36.6,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,35,58,0,0,18,0.264,3,1,11.158,31.3,74,1009.7,0,36.3,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,36,58,0,0,18,0.05,2,0,11.263,31.3,74,1009.7,0,36.3,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,37,58,0,0,18,0.491,2,0,12.263,31.2,75,1009.7,0,36.1,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,38,58,0,0,18,0.278,1,0,13.263,31.2,74,1009.9,0,36.2,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,39,58,0,0,18,0.133,2,5,14.263,31.2,74,1009.9,0,36.3,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,40,58,0,0,18,0.444,1,1,10.579,31.2,74,1009.9,0,36.1,1.1,0
2023_LUSAIL_R,2023,LUSAIL,0,41,58,0,0,18,0.959,1,0,10.389,31.2,74,1009.9,0,36.1,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,42,58,0,0,17,1.598,0,0,11.389,31.2,74,1009.9,0,36.1,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,43,58,0,0,17,0.841,2,4,12.389,31.2,75,1009.9,0,35.6,1,0
2023_LUSAIL_R,2023,LUSAIL,0,44,58,0,0,17,0.597,1,4,9.722,31.1,76,1009.9,0,35.6,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,45,58,0,0,17,0.978,1,0,7.056,31.1,76,1009.9,0,35.8,0.6,0
2023_LUSAIL_R,2023,LUSAIL,0,46,58,0,0,17,1.289,0,0,8.056,31.1,76,1009.9,0,35.5,1,0
2023_LUSAIL_R,2023,LUSAIL,0,47,58,0,0,17,0.947,1,0,9.056,31.1,75,1009.7,0,36.1,0.5,0
2023_LUSAIL_R,2023,LUSAIL,0,48,58,0,0,17,1.366,0,0,10.056,31,75,1009.9,0,36.5,1.3,0
2023_LUSAIL_R,2023,LUSAIL,0,49,58,0,0,17,2.048,0,0,11.056,31.1,75,1009.9,0,36.4,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,50,58,0,0,17,0.09,1,1,12.056,31,74,1009.9,0,35.9,1.3,0
2023_LUSAIL_R,2023,LUSAIL,0,51,58,0,0,17,0.766,1,1,12.222,31,74,1009.7,0,36.3,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,52,58,0,0,17,0.711,2,1,12.278,31,73,1009.7,0,36.4,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,53,58,0,0,17,0.367,2,0,12.333,31,74,1009.9,0,36.3,1.1,0
2023_LUSAIL_R,2023,LUSAIL,0,54,58,0,0,17,0.689,1,0,13.333,31,75,1009.9,0,36.3,1.2,0
2023_LUSAIL_R,2023,LUSAIL,0,55,58,0,0,17,0.441,1,0,14.333,30.9,74,1009.9,0,35.4,0,0
2023_LUSAIL_R,2023,LUSAIL,0,56,58,0,0,17,0.712,3,0,15.333,30.9,76,1009.7,0,35.5,0.8,0
2023_LUSAIL_R,2023,LUSAIL,0,57,58,0,0,14,0.862,2,0,15.929,30.9,76,1009.7,0,35.6,0.6,0
